0.01 1e-007 1 0 0 0 #_fleet:3_HERAS
0.01 1e-007 1 0 0 0 #_fleet:4_IBTS_Age1
1 #_Lbin_method_for_Age_Data: 1=poplenbins; 2=datalenbins; 3=lengths
# sex codes:  0=combined; 1=use female only; 2=use male only; 3=use both as joint sexxlength distribution
# partition codes:  (0=combined; 1=discard; 2=retained
#_yr month fleet sex part ageerr Lbin_lo Lbin_hi Nsamp datavector(female-male)
 1947 7 1 0 0 1 -1 -1 75 0 0 494000 415000 638000 526000 756000 431000 1.311e+006
 1948 7 1 0 0 1 -1 -1 75 0 3000 247000 672000 328000 601000 487000 400000 917000
 1949 7 1 0 0 1 -1 -1 75 0 0 478000 644000 396000 287000 652000 462000 1.037e+006
 1950 7 1 0 0 1 -1 -1 75 0 0 535000 1.039e+006 617000 290000 254000 331000 597000
 1951 7 1 0 0 1 -1 -1 75 0 462000 660000 959000 1.255e+006 630000 262000 142000 445000
 1952 7 1 0 0 1 -1 -1 75 0 722000 1.346e+006 576000 610000 652000 464000 236000 554000
 1953 7 1 0 0 1 -1 -1 75 150000 1.023e+006 1.322e+006 1.003e+006 474000 386000 473000 278000 392000
 1954 7 1 0 0 1 -1 -1 75 219000 1.451e+006 1.493e+006 1.111e+006 591000 361000 330000 379000 511000
 1955 7 1 0 0 1 -1 -1 75 164000 2.072e+006 1.931e+006 1.032e+006 479000 337000 232000 120000 215000
 1956 7 1 0 0 1 -1 -1 75 96000 1.697e+006 1.86e+006 1.221e+006 516000 249000 194000 104000 292000
 1957 7 1 0 0 1 -1 -1 75 279000 1.483e+006 1.644e+006 736000 644000 344000 207000 147000 253000
 1958 7 1 0 0 1 -1 -1 75 97000 4.279e+006 1.029e+006 999000 322000 461000 147000 73000 118000
 1959 7 1 0 0 1 -1 -1 75 0 1.609e+006 4.934e+006 488000 497000 233000 249000 120000 301000
 1960 7 1 0 0 1 -1 -1 75 194600 2.3927e+006 1.1423e+006 1.9667e+006 165900 167700 112900 125800 270600
 1961 7 1 0 0 1 -1 -1 75 1.2692e+006 336000 1.8894e+006 479900 1.4559e+006 124000 157900 61400 143500
 1962 7 1 0 0 1 -1 -1 75 141800 2.1469e+006 269600 797400 335100 1.0818e+006 126900 145100 173100
 1963 7 1 0 0 1 -1 -1 75 442800 1.2622e+006 2.9612e+006 177200 158300 80600 229700 22400 93000
 1964 7 1 0 0 1 -1 -1 75 496900 2.9717e+006 1.5475e+006 2.2431e+006 148400 149000 95000 256300 84000
 1965 7 1 0 0 1 -1 -1 75 157100 3.2093e+006 2.2176e+006 1.3246e+006 2.0394e+006 145100 151900 117600 491400
 1966 7 1 0 0 1 -1 -1 75 374500 1.3831e+006 2.5697e+006 741200 450100 889800 45300 64800 331800
 1967 7 1 0 0 1 -1 -1 75 645400 1.6743e+006 1.1715e+006 1.3647e+006 371500 297800 393100 67900 254400
 1968 7 1 0 0 1 -1 -1 75 839300 2.425e+006 1.7952e+006 1.4943e+006 621400 157100 145000 163400 105500
 1969 7 1 0 0 1 -1 -1 75 112000 2.5033e+006 1.883e+006 296300 133100 190800 49900 42700 52500
 1970 7 1 0 0 1 -1 -1 75 898100 1.1962e+006 2.0028e+006 883600 125200 50300 61000 7900 24200
 1971 7 1 0 0 1 -1 -1 75 684000 4.3785e+006 1.1468e+006 662500 208300 26900 30500 26800 12500
 1972 7 1 0 0 1 -1 -1 75 750400 3.3406e+006 1.4405e+006 343800 130600 32900 5000 200 1500
 1973 7 1 0 0 1 -1 -1 75 289400 2.368e+006 1.3442e+006 659200 150200 59300 30600 3700 2000
 1974 7 1 0 0 1 -1 -1 75 996100 846100 772600 362000 126000 56100 22300 5000 3100
 1975 7 1 0 0 1 -1 -1 75 263800 2.4605e+006 541700 259600 140500 57200 16100 9100 4800
 1976 7 1 0 0 1 -1 -1 75 238200 126600 901500 117300 52000 34500 6100 4400 1400
 1977 7 1 0 0 1 -1 -1 75 256800 144300 44700 186400 10800 7000 4100 1500 700
 1978 7 1 0 0 1 -1 -1 75 130000 168600 4900 5700 5000 300 200 200 500
 1979 7 1 0 0 1 -1 -1 75 542000 159200 34100 10000 10100 2100 200 800 700
 1980 7 1 0 0 1 -1 -1 75 1.2627e+006 245100 134000 91800 32200 21700 2300 1400 500
 1981 7 1 0 0 1 -1 -1 75 9.5197e+006 872000 284300 56900 39500 28500 22700 18700 6600
 1982 7 1 0 0 1 -1 -1 75 1.19567e+007 1.1164e+006 299400 230100 33700 14400 6800 7800 4700
 1983 7 1 0 0 1 -1 -1 75 1.32969e+007 2.4486e+006 573800 216400 105100 26200 22800 12800 23100
 1984 7 1 0 0 1 -1 -1 75 6.9733e+006 1.8184e+006 1.1462e+006 441400 201500 81100 22600 25200 29700
 1985 7 1 0 0 1 -1 -1 75 4.211e+006 3.253e+006 1.3263e+006 1.1824e+006 368500 124500 43600 20200 29200
 1986 7 1 0 0 1 -1 -1 75 3.7247e+006 4.8014e+006 1.2667e+006 840800 465900 129800 62100 20500 28400
 1987 7 1 0 0 1 -1 -1 75 8.2292e+006 6.8363e+006 2.1372e+006 667900 467100 245800 74700 23800 16200
 1988 7 1 0 0 1 -1 -1 75 3.1648e+006 7.867e+006 2.2325e+006 1.0907e+006 383700 255800 128100 38000 23800
 1989 7 1 0 0 1 -1 -1 75 3.0578e+006 3.1459e+006 1.5937e+006 1.3638e+006 809300 211800 123700 61000 28200
 1990 7 1 0 0 1 -1 -1 75 1.3028e+006 3.02e+006 899300 779100 861000 387500 80200 54400 40700
 1991 7 1 0 0 1 -1 -1 75 2.3866e+006 2.1389e+006 1.1328e+006 556700 548900 501200 205300 39300 38600
 1992 7 1 0 0 1 -1 -1 75 1.03313e+007 2.3031e+006 1.2849e+006 442700 361500 360500 375600 152400 62500
 1993 7 1 0 0 1 -1 -1 75 1.02654e+007 3.8268e+006 1.1763e+006 609000 305500 215600 226000 188000 129000
 1994 7 1 0 0 1 -1 -1 75 4.4989e+006 1.7852e+006 1.7832e+006 489100 347600 109000 91800 76400 116600
 1995 7 1 0 0 1 -1 -1 75 7.43847e+006 1.66487e+006 1.44406e+006 816703 231794 118536 55128 41409 98200
 1996 7 1 0 0 1 -1 -1 75 2.31123e+006 1.60639e+006 642084 525601 172099 57586 22534 9264 21143
 1997 7 1 0 0 1 -1 -1 75 431175 479702 687920 446909 284920 109178 31389 11832 24467
 1998 7 1 0 0 1 -1 -1 75 259526 977680 1.22011e+006 537932 276333 175817 88927 15232 20550
 1999 7 1 0 0 1 -1 -1 75 1.56635e+006 303520 616354 1.05872e+006 294066 135648 69299 27998 12228
 2000 7 1 0 0 1 -1 -1 75 1.10509e+006 1.17168e+006 622853 463170 646814 213466 82481 35706 17087
 2001 7 1 0 0 1 -1 -1 75 1.83269e+006 614469 842635 485628 278884 321743 90918 38252 20602
 2002 7 1 0 0 1 -1 -1 75 730279 837557 579592 970577 292205 140701 174570 48908 43322
 2003 7 1 0 0 1 -1 -1 75 369074 617021 1.22199e+006 529386 835552 244780 107751 123291 46715
 2004 7 1 0 0 1 -1 -1 75 715597 206648 447918 1.36616e+006 543376 753231 169324 104945 97142
 2005 7 1 0 0 1 -1 -1 75 1.01555e+006 715547 355453 485746 1.31865e+006 479961 576154 115212 146808
 2006 7 1 0 0 1 -1 -1 75 878637 222111 401087 310602 464620 997782 252150 247042 106412
 2007 7 1 0 0 1 -1 -1 75 621005 235553 219115 417452 285746 309454 629187 147830 156750
 2008 7 1 0 0 1 -1 -1 75 798284 235022 331772 184771 199069 137529 118349 215542 117258
 2009 7 1 0 0 1 -1 -1 75 650043 175923 259434 106738 93321 86137 37951 53130 143131
 2010 7 1 0 0 1 -1 -1 75 574895 280728 293887 236804 126241 83893 61542 33305 113675
 2011 7 1 0 0 1 -1 -1 75 778927 159504 367820 275016 218711 130127 62938 52081 125734
 1997 7 3 0 0 1 -1 -1 75 0 9.361e+006 5.96e+006 2.935e+006 1.441e+006 601000 215000 46000 237000
 1998 7 3 0 0 1 -1 -1 75 0 4.449e+006 5.747e+006 2.52e+006 1.625e+006 982000 445000 170000 166000
 1999 7 3 0 0 1 -1 -1 75 0 5.087e+006 3.078e+006 4.725e+006 1.116e+006 506000 314000 139000 141000
 2000 7 3 0 0 1 -1 -1 75 0 2.4736e+007 2.923e+006 2.156e+006 3.14e+006 1.007e+006 483000 266000 217000
 2001 7 3 0 0 1 -1 -1 75 0 6.837e+006 1.229e+007 3.083e+006 1.462e+006 1.676e+006 450000 170000 157000
 2002 7 3 0 0 1 -1 -1 75 0 2.3055e+007 4.875e+006 8.22e+006 1.39e+006 794600 1.031e+006 244400 270500
 2003 7 3 0 0 1 -1 -1 75 0 9.8294e+006 1.89494e+007 3.081e+006 4.1889e+006 675100 494800 568300 323200
 2004 7 3 0 0 1 -1 -1 75 0 5.1837e+006 3.4159e+006 9.1918e+006 2.1673e+006 2.5907e+006 317100 327600 527650
 2005 7 3 0 0 1 -1 -1 75 0 3.1141e+006 2.0551e+006 3.6485e+006 5.7896e+006 1.2129e+006 1.1749e+006 139900 233200
 2006 7 3 0 0 1 -1 -1 75 0 6.8228e+006 3.7723e+006 1.9972e+006 2.0975e+006 4.1751e+006 618200 562100 154700
 2007 7 3 0 0 1 -1 -1 75 0 6.261e+006 2.75e+006 1.848e+006 898000 806000 1.323e+006 243000 217000
 2008 7 3 0 0 1 -1 -1 75 0 3.714e+006 2.853e+006 1.709e+006 1.485e+006 809000 712000 1.749e+006 455000
 2009 7 3 0 0 1 -1 -1 75 0 4.655e+006 5.632e+006 2.553e+006 1.023e+006 1.077e+006 674000 638000 1.72e+006
 2010 7 3 0 0 1 -1 -1 75 0 1.4577e+007 4.237e+006 4.216e+006 2.453e+006 1.246e+006 1.332e+006 688000 2.729e+006
 2011 7 3 0 0 1 -1 -1 75 0 1.0119e+007 4.166e+006 2.534e+006 2.173e+006 1.016e+006 651000 688000 1.737e+006
-9999  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#
0 #_Use_MeanSize-at-Age_obs (0/1)
#
8 #_N_environ_variables
#Yr Variable Value
 1947 1 1.3063
 1948 1 1.30639
 1949 1 1.30688
 1950 1 1.30721
 1951 1 1.30662
 1952 1 1.30438
 1953 1 1.30686
 1954 1 1.30934
 1955 1 1.30884
 1956 1 1.30369
 1957 1 1.29316
 1958 1 1.31927
 1959 1 1.32175
 1960 1 1.30633
 1961 1 1.27794
 1962 1 1.24051
 1963 1 1.44983
 1964 1 1.33412
 1965 1 1.22924
 1966 1 1.13602
 1967 1 1.05335
 1968 1 0.980577
 1969 1 0.918601
 1970 1 0.867362
 1971 1 0.824795
 1972 1 0.793964
 1973 1 0.775503
 1974 1 0.763692
 1975 1 0.76887
 1976 1 0.790111
 1977 1 0.804799
 1978 1 0.812446
 1979 1 0.823851
 1980 1 0.83333
 1981 1 0.839417
 1982 1 0.845002
 1983 1 0.850929
 1984 1 0.861882
 1985 1 0.875866
 1986 1 0.883711
 1987 1 0.883352
 1988 1 0.880139
 1989 1 0.876023
 1990 1 0.86861
 1991 1 0.857714
 1992 1 0.848605
 1993 1 0.832396
 1994 1 0.808852
 1995 1 0.796221
 1996 1 0.796493
 1997 1 0.800356
 1998 1 0.809104
 1999 1 0.83152
 2000 1 0.863523
 2001 1 0.887121
 2002 1 0.902169
 2003 1 0.918072
 2004 1 0.93116
 2005 1 0.94175
 2006 1 0.951548
 2007 1 0.95898
 2008 1 0.96292
 2009 1 0.963952
 2010 1 0.963065
 2011 1 0.960093
 1947 2 0.859748
 1948 2 0.859742
 1949 2 0.859712
 1950 2 0.859694
 1951 2 0.85973
 1952 2 0.859863
 1953 2 0.859709
 1954 2 0.859563
 1955 2 0.859602
 1956 2 0.859913
 1957 2 0.860528
 1958 2 0.858941
 1959 2 0.858832
 1960 2 0.859795
 1961 2 0.861471
 1962 2 0.8636
 1963 2 0.851006
 1964 2 0.85829
 1965 2 0.864606
 1966 2 0.869853
 1967 2 0.874245
 1968 2 0.877814
 1969 2 0.880402
 1970 2 0.882063
 1971 2 0.883153
 1972 2 0.88376
 1973 2 0.883762
 1974 2 0.883201
 1975 2 0.884455
 1976 2 0.886443
 1977 2 0.884022
 1978 2 0.873358
 1979 2 0.858772
 1980 2 0.847359
 1981 2 0.837596
 1982 2 0.82622
 1983 2 0.817726
 1984 2 0.813393
 1985 2 0.809885
 1986 2 0.804769
 1987 2 0.803019
 1988 2 0.805315
 1989 2 0.80278
 1990 2 0.793975
 1991 2 0.783738
 1992 2 0.772613
 1993 2 0.749485
 1994 2 0.716696
 1995 2 0.694972
 1996 2 0.686914
 1997 2 0.681776
 1998 2 0.680265
 1999 2 0.691341
 2000 2 0.711333
 2001 2 0.722001
 2002 2 0.723647
 2003 2 0.725532
 2004 2 0.722852
 2005 2 0.715851
 2006 2 0.706815
 2007 2 0.694001
 2008 2 0.676145
 2009 2 0.653905
 2010 2 0.628427
 2011 2 0.671859
 1947 3 0.305697
 1948 3 0.305667
 1949 3 0.305519
 1950 3 0.305424
 1951 3 0.305604
 1952 3 0.306271
 1953 3 0.305516
 1954 3 0.30478
 1955 3 0.304951
 1956 3 0.306499
 1957 3 0.309607
 1958 3 0.301743
 1959 3 0.3011
 1960 3 0.305807
 1961 3 0.314239
 1962 3 0.325145
 1963 3 0.262424
 1964 3 0.297887
 1965 3 0.32934
 1966 3 0.356401
 1967 3 0.379672
 1968 3 0.399355
 1969 3 0.414594
 1970 3 0.425566
 1971 3 0.434013
 1972 3 0.437906
 1973 3 0.436839
 1974 3 0.434983
 1975 3 0.430203
 1976 3 0.421389
 1977 3 0.414254
 1978 3 0.408804
 1979 3 0.402421
 1980 3 0.396885
 1981 3 0.394415
 1982 3 0.393663
 1983 3 0.391056
 1984 3 0.384676
 1985 3 0.376776
 1986 3 0.370032
 1987 3 0.362022
 1988 3 0.352129
 1989 3 0.345745
 1990 3 0.344372
 1991 3 0.344869
 1992 3 0.345664
 1993 3 0.346242
 1994 3 0.347694
 1995 3 0.350856
 1996 3 0.357084
 1997 3 0.365658
 1998 3 0.374302
 1999 3 0.386921
 2000 3 0.402781
 2001 3 0.412643
 2002 3 0.416481
 2003 3 0.419036
 2004 3 0.418215
 2005 3 0.414134
 2006 3 0.407815
 2007 3 0.398523
 2008 3 0.385655
 2009 3 0.369445
 2010 3 0.350412
 2011 3 0.38237
 1947 4 0.281748
 1948 4 0.281716
 1949 4 0.281559
 1950 4 0.281458
 1951 4 0.281648
 1952 4 0.28236
 1953 4 0.281557
 1954 4 0.280773
 1955 4 0.280952
 1956 4 0.2826
 1957 4 0.285917
 1958 4 0.277546
 1959 4 0.276848
 1960 4 0.281848
 1961 4 0.290842
 1962 4 0.302498
 1963 4 0.235694
 1964 4 0.273359
 1965 4 0.306849
 1966 4 0.33581
 1967 4 0.360778
 1968 4 0.381948
 1969 4 0.398562
 1970 4 0.410772
 1971 4 0.420131
 1972 4 0.424897
 1973 4 0.424678
 1974 4 0.423054
 1975 4 0.416984
 1976 4 0.405905
 1977 4 0.397114
 1978 4 0.390886
 1979 4 0.383707
 1980 4 0.377192
 1981 4 0.373908
 1982 4 0.372472
 1983 4 0.368572
 1984 4 0.359513
 1985 4 0.34826
 1986 4 0.338995
 1987 4 0.328931
 1988 4 0.316756
 1989 4 0.308864
 1990 4 0.30661
 1991 4 0.30633
 1992 4 0.306889
 1993 4 0.309698
 1994 4 0.315173
 1995 4 0.320685
 1996 4 0.327365
 1997 4 0.336286
 1998 4 0.344736
 1999 4 0.355034
 2000 4 0.367244
 2001 4 0.375276
 2002 4 0.379129
 2003 4 0.381866
 2004 4 0.381988
 2005 4 0.379528
 2006 4 0.375251
 2007 4 0.368752
 2008 4 0.359648
 2009 4 0.348043
 2010 4 0.334261
 2011 4 0.357191
 1947 5 0.253191
 1948 5 0.253158
 1949 5 0.252993
 1950 5 0.252887
 1951 5 0.253085
 1952 5 0.253831
 1953 5 0.252994
 1954 5 0.252171
 1955 5 0.252353
 1956 5 0.254077
 1957 5 0.25756
 1958 5 0.24881
 1959 5 0.248055
 1960 5 0.253263
 1961 5 0.262696
 1962 5 0.274974
 1963 5 0.205065
 1964 5 0.244276
 1965 5 0.279303
 1966 5 0.309863
 1967 5 0.336361
 1968 5 0.358955
 1969 5 0.377043
 1970 5 0.390739
 1971 5 0.401287
 1972 5 0.407383
 1973 5 0.408683
 1974 5 0.407866
 1975 5 0.400996
 1976 5 0.388201
 1977 5 0.378268
 1978 5 0.370673
 1979 5 0.361318
 1980 5 0.353623
 1981 5 0.3508
 1982 5 0.350428
 1983 5 0.347481
 1984 5 0.340231
 1985 5 0.331746
 1986 5 0.324199
 1987 5 0.314532
 1988 5 0.302522
 1989 5 0.294596
 1990 5 0.291151
 1991 5 0.288706
 1992 5 0.287869
 1993 5 0.290067
 1994 5 0.294853
 1995 5 0.300025
 1996 5 0.307263
 1997 5 0.317335
 1998 5 0.326661
 1999 5 0.337385
 2000 5 0.350059
 2001 5 0.358714
 2002 5 0.363287
 2003 5 0.366786
 2004 5 0.367842
 2005 5 0.36648
